,Volume1,Open1,High1,Low1,Volume2,Open2,High2,Low2,Volume3,Open3,High3,Low3,NextDayOpening
41,0.06114498063219981,0.24243164062499994,0.2349653245005694,0.24040573041932445,0.11158337621233527,0.24452427455357145,0.23748404236966503,0.23887204154902575,0.24902935116125416,0.23880440848214285,0.23910568264154852,0.23887204154902575,0.24061802455357145
42,0.5297937257030524,0.18826729910714285,0.18648863126660453,0.18310153717452682,0.16127389999166228,0.22631835937499994,0.23179104992581856,0.22573111645578436,0.15371559146946479,0.23901367187500006,0.2335507021357348,0.23357384363344835,0.23542131696428575
43,0.05134186085678061,0.36547851562499994,0.3612462478004348,0.36135801178151905,0.0789335269725808,0.36010742187499994,0.36169478659904086,0.3613928683467531,0.0755068165156296,0.35257393973214285,0.3546561777593762,0.35407298964760014,0.35449218749999994
44,0.11019173806615648,0.31012834821428564,0.3068005382465584,0.3082714629300428,0.08206619100593973,0.31459263392857134,0.3121485008453231,0.3107462790616613,0.16720445627155647,0.31319754464285715,0.3066280233240175,0.3079228972777023,0.33014787946428564
45,0.12965341254294682,0.0160435267857143,0.013766690818755811,0.017079716964690295,0.10757142966287969,0.018798828125,0.012869613221543674,0.017393426051796834,0.09712985843451838,0.019147600446428548,0.01656143256391679,0.020425947227160235,0.015485491071428603
46,0.808507747618347,0.021065848214285754,0.017113480316047314,0.013489490745581922,0.4024387383906971,0.034633091517857206,0.03177724873201532,0.029976646101293136,0.2668602837687504,0.04017857142857145,0.034019942725045715,0.03395029453797621,0.0300990513392857
47,0.09961663016553565,0.8111397879464286,0.8058172031880758,0.804454669036913,0.1218749346019096,0.814453125,0.8042300659007003,0.7998884589912509,0.15142181676974792,0.7858189174107144,0.7865645378325224,0.7813447662867301,0.7474190848214286
48,0.11430380390172898,0.28948102678571425,0.2840630714556809,0.2860329743107114,0.1170216405810639,0.27859933035714285,0.2809232998654384,0.28017707135138903,0.15670721154500936,0.28240094866071425,0.2788186178104406,0.2744257380877688,0.28801618303571436
49,0.36601451829302933,0.29725864955357134,0.29700169064624093,0.2939454146188435,0.271503705974836,0.26649693080357145,0.26750163889176415,0.26421276447418873,0.20339063562459456,0.25156947544642855,0.26080805989718114,0.2522569625989055,0.25809151785714285
50,0.07638025265005521,0.29091099330357145,0.2875133699064969,0.29129631566105474,0.07333880545799593,0.28679547991071425,0.2837870475796156,0.2866255359196904,0.11430380390172898,0.28948102678571425,0.2840630714556809,0.2860329743107114,0.27859933035714285
51,0.16268859148374856,0.08077566964285715,0.07635510471655799,0.07783471016766008,0.12122166788632377,0.08262416294642855,0.07925335541524342,0.08351633030081218,0.08786473864514757,0.08021763392857145,0.0742159196770521,0.07971696469029943,0.07547433035714285
52,0.04497674568472258,0.09249441964285715,0.09015629851982199,0.09418243926243508,0.019146899972727963,0.08925083705357145,0.08573991650277746,0.09104534839136952,0.09754003525766766,0.09190150669642855,0.08570541351826938,0.09121963121753984,0.09347098214285715
53,0.2587120221870185,0.026681082589285754,0.03139771590242557,0.02771096936107914,0.1579148215408604,0.02392578125,0.022633957837352947,0.025027013838056444,0.11684598338631064,0.02511160714285715,0.02190939516268159,0.024783017881417957,0.021100725446428603
54,0.03108879889742558,0.28002929687499994,0.27219404478487397,0.27916623095960125,0.06990385691778095,0.28264508928571425,0.27505779249905116,0.2794450834814737,0.08129526585922378,0.28313337053571436,0.2767139357554429,0.2817456167869219,0.27891322544642855
55,0.15117533863338836,0.05970982142857145,0.05934513335403513,0.05953501341977763,0.30385034060155947,0.07355608258928575,0.06700479591484665,0.057025340722925144,0.3172770875983961,0.0693359375,0.06779836455853427,0.06476349820488686,0.0708356584821429
56,0.03894314692787593,0.22659737723214285,0.22019804713107693,0.22688138310850847,0.06546499163402714,0.22384207589285715,0.22002553220853605,0.2251036982815714,0.0579781019788341,0.22192382812499994,0.21457406065624685,0.2195615044093555,0.22324916294642855
57,0.06567572711880679,0.19363839285714285,0.1876962357243902,0.19219910070061696,0.08979444321353014,0.19834681919642855,0.190456474485043,0.19334936735334096,0.1384635111043051,0.18715122767857145,0.19000793568643692,0.18888772700338108,0.18756975446428575
58,0.4000287668552679,0.25324358258928575,0.24942207500948832,0.24155599707204856,0.13383457198008644,0.24588448660714285,0.24283200496842983,0.24545993237826336,0.11327158535600979,0.24714006696428575,0.23972673636269537,0.24071943950643104,0.25142996651785715
59,0.10088622509433104,0.6190011160714286,0.6187420211848326,0.6198542995573216,0.04849367644064312,0.6061314174107144,0.6011109961011627,0.6039248492453554,0.03619667626558386,0.596644810267857,0.5922092260980575,0.5967792533723727,0.5870186941964286
60,0.09516514201226478,0.0574776785714286,0.053134596142566326,0.05726933667956363,0.13940550935105497,0.05318777901785715,0.053893661801745874,0.05486423367841331,0.16005918132718844,0.05555943080357145,0.05513576924403962,0.05462023772177488,0.0569893973214286
61,0.16789964420117,0.8030482700892858,0.7992961391160335,0.79490397016278,0.09803279222192068,0.794921875,0.7862885139564574,0.7883857924640105,0.0936488696386438,0.7972237723214286,0.7877721422903082,0.7941719822928648,0.7923758370535714
62,0.09300556834636092,0.45528738839285715,0.4460890867060001,0.4455017602565443,0.05133030096574917,0.45340401785714285,0.44602008073698374,0.450904527867824,0.07387009539235367,0.44834681919642855,0.44795224786944077,0.44501376834326745,0.45699637276785715
63,0.20545773016224708,0.36739676339285715,0.36580064175551186,0.35313186238628047,0.2629614115557055,0.34884207589285715,0.36110823586240215,0.3497507755585765,0.1304894451219087,0.33562360491071425,0.33750819445882074,0.33204364041967305,0.34301757812499994
64,0.1698509405200423,0.8445172991071428,0.876168788600214,0.8454111331869358,0.08338787188053184,0.8379255022321428,0.8347307042059139,0.8290634040921607,0.15247429834284976,0.8138602120535716,0.8283476520719043,0.8148070689114295,0.8174874441964286
65,0.08360877209708051,0.42550223214285715,0.42197150053479626,0.4253895221164906,0.05218407199819028,0.41291155133928564,0.40647966049063244,0.41078462128341875,0.05778297899056242,0.40607561383928575,0.3978539143635924,0.3999790860608595,0.41908482142857145
66,0.1346337324928274,0.6529017857142856,0.6601801055791326,0.6536651678343616,0.1318194969520753,0.6482631138392858,0.6558327295311045,0.6462407194395065,0.11893593196140459,0.640380859375,0.6425490804954628,0.6369340165220119,0.6496930803571428
67,0.08939575984525691,0.0551060267857143,0.05116792602560122,0.05587507407020115,0.08994179860610305,0.0579659598214286,0.054411206569368264,0.05862874272369201,0.10883737060313067,0.0607212611607143,0.056170858779284405,0.058698455854160114,0.0606515066964286
68,0.037400632272890505,0.29195731026785715,0.2885484594417418,0.29174945100909755,0.0696539905374984,0.29352678571428575,0.29051512955870684,0.2944682630973543,0.05001446647282812,0.28452845982142866,0.280612773004865,0.2855101258322005,0.28529575892857145
69,0.14032153106106182,0.25094168526785715,0.252147810785633,0.2515946878594584,0.32827997790333474,0.23890904017857145,0.24918055411793116,0.23716406985255667,0.39344474455132183,0.23392159598214285,0.2284787634130352,0.2118233469273938,0.24515206473214285
70,0.23803841936427908,0.43910435267857145,0.4434323568988717,0.42943288368364174,0.11736139507953905,0.44541713169642855,0.44753821205534283,0.443654362299139,0.1902071778286605,0.46247209821428564,0.4573715626401683,0.43595106138241135,0.43886021205357145
71,0.2889239302699401,0.092529296875,0.097712452127109,0.09432186552337135,0.1810257011588791,0.08572823660714285,0.08480833592105719,0.08724598278085677,0.27548974242370394,0.090576171875,0.08567091053376119,0.08592143330196245,0.08004324776785715
72,0.17683656938309714,0.07456752232142855,0.07787323603491703,0.07504618494893511,0.2271668069023179,0.087890625,0.08246213297450228,0.079472968733661,0.14017563726390667,0.0915876116071429,0.0867750060380223,0.0912544877827739,0.0919712611607143
73,0.16492848646147418,0.47108677455357134,0.47113825345892424,0.4696225033985151,0.09936543506214604,0.45654296875000006,0.458579167097954,0.45773641465369996,0.09300556834636092,0.45528738839285715,0.4460890867060001,0.4455017602565443,0.45340401785714285
74,0.22711558462654077,0.0650460379464286,0.06469309595279993,0.06668060929276026,0.13149615218397234,0.0519321986607143,0.05561881102715388,0.05371396702568926,0.053098366368157957,0.05580357142857145,0.05009833350584825,0.05434138519990239,0.053955078125
75,0.0076054781924981,0.35253906250000006,0.34561639581823833,0.3535501411690892,0.044101183593325696,0.34713309151785715,0.34413276748438737,0.34800794729687334,0.04925802440797912,0.34354073660714285,0.3385087810095574,0.34208233120708287,0.35124860491071436
76,0.030519241737584496,0.35114397321428575,0.34603043163233627,0.3488793614277249,0.06184395542266849,0.35498046874999994,0.34765207190421976,0.35100561190700263,0.05859668902132567,0.34769112723214285,0.3480661077183177,0.3493324967757677,0.35498046874999994
77,0.2972987391414257,0.0768345424107143,0.07887382258565367,0.07853184147234132,0.27713118051400987,0.0773228236607143,0.07466445847565817,0.07692843947157452,0.481417441948918,0.07753208705357145,0.07442293758410101,0.07163024155599707,0.059605189732142905
78,0.05077781789783381,0.36485072544642866,0.3598316254356002,0.36299627034752,0.034489997870721226,0.35944475446428575,0.3560017941551944,0.3588831956499007,0.04862382486897961,0.35731724330357134,0.3518959389987234,0.3575586461710063,0.35114397321428575
79,0.04166663068041586,0.23120117187499994,0.2268571231411517,0.23259785980689462,0.06993654350621462,0.23329380580357134,0.22778870372287208,0.2301579002405103,0.08334741226192188,0.23231724330357145,0.227995721629921,0.23176130224127722,0.23280552455357145
80,0.06990385691778095,0.28264508928571425,0.27505779249905116,0.2794450834814737,0.08129526585922378,0.28313337053571436,0.2767139357554429,0.2817456167869219,0.11716793299515116,0.27891322544642855,0.2713659731566781,0.2750531562619819,0.28962053571428564
81,0.13133411440106643,0.539760044642857,0.5300693509988614,0.5289135208616543,0.16175755520263194,0.554443359375,0.5454231791049926,0.5336540137334866,0.08491331244359157,0.549037388392857,0.5436980298795846,0.5481194883056224,0.5341796875
82,0.039797449449559846,0.32819475446428564,0.3261912155401443,0.3288019798529054,0.09052065682769353,0.33213588169642855,0.32988303488251736,0.3296036808532887,0.08647615656211499,0.32432338169642855,0.32729531104440535,0.3244100526334135,0.32575334821428575
83,0.09838291076063088,0.1743861607142857,0.16771900769416553,0.17180801003869078,0.16609297939250117,0.1670270647321428,0.16727046889555952,0.1677646484715396,0.08028337677704259,0.16420200892857145,0.15792016009384813,0.16462755760047404,0.16441127232142855
84,0.03053126668170339,0.39794921874999994,0.39350653831556426,0.396841995189794,0.09656687845405726,0.41106305803571436,0.4032708829313736,0.39757398305970926,0.09768825432026015,0.40408761160714285,0.39857847703826377,0.4029070375405208,0.41653878348214285
85,0.16404760947764907,0.28899274553571436,0.2877893937825623,0.2888912126599045,0.1330229214701391,0.26998465401785715,0.27598937308077154,0.2712189340862351,0.14139301337459462,0.26841517857142855,0.26674257323258455,0.26651329777963684,0.26545061383928575
86,0.2545592974243699,0.6854422433035714,0.7114860435427665,0.6867789048067203,0.30764132049831105,0.7357352120535714,0.7275299313390607,0.68548921189306,0.29355997806278156,0.7228655133928572,0.7332229237829072,0.6962947471156193,0.79736328125
87,0.17823823938873426,0.7859933035714286,0.7869440706621124,0.7847607096796683,0.05757622967510395,0.8187081473214286,0.808439430010696,0.8134825194325352,0.08188149849405846,0.8167898995535714,0.8092675016388918,0.8152253476942384,0.8073032924107144
88,0.08462703905017557,0.0936802455357143,0.08870717317047921,0.09362473421869011,0.05723547863429854,0.0950404575892857,0.09001828658178934,0.08480602321447245,0.08600930969844961,0.09828404017857145,0.09157092088465651,0.09752866952490502,0.0953194754464286
89,0.1270330377035147,0.22000558035714285,0.22154366352689503,0.22144375893199486,0.11352537146945815,0.21020507812500006,0.21295242038436324,0.21116107218794666,0.1372337778687215,0.21222795758928564,0.2056377876686334,0.20826797727351942,0.21930803571428575
90,0.08156380079916054,0.33754185267857145,0.329158472207846,0.33333333333333337,0.059998624771584214,0.34531947544642855,0.3376462063968534,0.34295374533793443,0.09836470725406415,0.34699358258928575,0.3394748645757858,0.3415246261633378,0.34089006696428575
91,0.15564974726025602,0.5484095982142858,0.5434220060035193,0.5151451775941999,0.13133411440106643,0.539760044642857,0.5300693509988614,0.5289135208616543,0.16175755520263194,0.554443359375,0.5454231791049926,0.5336540137334866,0.549037388392857
92,0.32844992158872766,0.25547572544642855,0.25697822861677544,0.24664505559622152,0.18969382565624807,0.23106166294642855,0.22930683504123106,0.22531283767297572,0.09822738372094955,0.22945731026785715,0.22309629782976237,0.22374429223744297,0.22837611607142855
93,0.2117446499794546,0.09640066964285715,0.09688438049891318,0.09512356652375475,0.23383985365443702,0.08984375000000006,0.08908670600006902,0.09073163930426298,0.10777253190513317,0.0869140625,0.08066797778007795,0.08313290808323748,0.07456752232142855
94,0.09338305858107654,0.22359793526785715,0.21671324569575268,0.21705183171250308,0.07762739215834127,0.22373744419642855,0.21899044267329115,0.21691240545156676,0.1256436583866179,0.23161969866071425,0.2244764172100886,0.22011920945310048,0.23542131696428575
95,0.1137753707220514,0.027169363839285754,0.022771969775385537,0.027815539056781358,0.1913902728831863,0.026506696428571397,0.021288341441534686,0.02495730070758828,0.1181038855517639,0.03145926339285715,0.027153848807921932,0.030882916797378757,0.03348214285714285
96,0.18784251575118202,0.24379185267857145,0.23575889314425702,0.22712537906514696,0.09765038571170895,0.24155970982142855,0.2401407721767933,0.24274112029000672,0.16453206192248296,0.23925781249999994,0.24207293930925033,0.23981316881034542,0.23388671875000006
97,0.38775056811217345,0.24162946428571425,0.23489631853155302,0.2324584335459584,0.14819893243741963,0.20612444196428564,0.2020149742952766,0.2054445954895604,0.05533048831570728,0.20891462053571436,0.2023945071248664,0.20446861166300667,0.20887974330357134
98,0.08634620744224455,0.29527064732142855,0.2917917399855088,0.2957928125762488,0.0861681585458986,0.29265485491071425,0.2883759445192009,0.2932482833141622,0.15551660920492863,0.28728376116071425,0.28747886692198876,0.28669524905015864,0.29296874999999994
99,0.1259965672438529,0.10787527901785715,0.10337094158644722,0.10871762696503884,0.0606780673323791,0.11209542410714285,0.10585515647103472,0.11199414409704067,0.0993797852717023,0.1104561941964286,0.1061656833316082,0.11199414409704067,0.10609654017857145
100,0.19219003132132548,0.02877371651785715,0.0247386398923507,0.025968141099376063,0.11198604574992968,0.032296316964285754,0.026325777179726062,0.03081320366691065,0.1416952314452953,0.0342843191964286,0.03219128454611325,0.033671442016103725,0.03487723214285715
101,0.2134882668766935,0.7474190848214286,0.7653452023600041,0.7415734253546657,0.2560120568334735,0.805419921875,0.7970534451230032,0.7627313604517412,0.1350232476716619,0.8040597098214286,0.8019183659386536,0.7991913276865699,0.8176967075892856
102,0.16453206192248296,0.23925781249999994,0.24207293930925033,0.23981316881034542,0.06952776184232776,0.23388671875000006,0.23203257081737572,0.23423611837289549,0.06080741852685134,0.23043387276785715,0.22678811717213543,0.23082017497995744,0.23385184151785715
103,0.20011526672953742,0.5243443080357142,0.5295518062312391,0.5138903412457737,0.21719699881311808,0.5458286830357142,0.5418693717006521,0.5216633552929694,0.25171629502835,0.5775669642857142,0.5893799813683884,0.566523754749207,0.5606166294642858
104,0.16194630031998974,0.38476562499999994,0.3836041817617224,0.3825856600090627,0.09611870015004606,0.37116350446428564,0.3745643998205844,0.3725121126564188,0.047242882943812625,0.37126813616071425,0.3637649656695304,0.3710829934818223,0.36547851562499994
105,0.2614912458738995,0.6305803571428572,0.6211572301004037,0.5909233504130503,0.25971899499370354,0.5611746651785714,0.5915191664078944,0.5573913346578828,0.1402332374105977,0.5329241071428572,0.5314494703791878,0.5211056502492244,0.5243443080357142
106,0.18643453431078635,0.31490652901785715,0.30590346064934626,0.3052040851894454,0.2003816092763475,0.32317243303571425,0.3144256978228618,0.3075394750601276,0.22973423212593372,0.30249023437499994,0.3092157471621295,0.29788420649029246,0.28428431919642855
107,0.14291931760767393,0.44663783482142855,0.4471241762412449,0.44602460873505523,0.13969683189227777,0.44594029017857145,0.4418797225960046,0.43058315033636585,0.07527767821581718,0.46142578125000006,0.45188558810337087,0.45268221269476105,0.44967215401785715
108,0.04141071860999619,0.39219447544642855,0.38757202498016086,0.392938059883579,0.05866173001741626,0.39519391741071425,0.38891764137597895,0.39123008818711,0.04341662544856863,0.39010184151785715,0.3866404443984405,0.3907072397085991,0.38085937499999994
109,0.09950441949914449,0.39027622767857145,0.3921954249042543,0.39136951444804624,0.18204602763279013,0.40415736607142855,0.3993720456819515,0.3881627104465126,0.14005445771654285,0.39861188616071425,0.40427146948211024,0.3974694133640071,0.42163085937499994
110,0.16495619033825637,0.35051618303571425,0.35641582996929233,0.34853079577538437,0.2319260273271838,0.34315708705357134,0.3460649346168444,0.3396075150754645,0.32676815675212245,0.36237444196428575,0.35472518372839246,0.3362264282477605,0.35445731026785715
111,0.7698923966809826,0.0712541852678572,0.06979953766000763,0.056397922548712065,0.3774562858402297,0.083984375,0.07825276886450677,0.077242148558681,0.24393549182187538,0.09102957589285715,0.08573991650277746,0.0878734009550699,0.09218052455357145
112,0.35815000553081,0.28111049107142855,0.27447124176241244,0.2647704695179337,0.15500372208560367,0.29628208705357134,0.2888589863023151,0.28997176618216036,0.06100533183364787,0.30625697544642855,0.300693509988614,0.3046812367109345,0.30165318080357145
113,0.11899326636347421,1.0,1.0,1.0,0.11124109713995675,0.9954310825892858,0.9900631404616499,0.9856042385583326,0.12159052142084348,0.9765625,0.9802642928613324,0.9773780891630939,0.9690638950892858
114,0.06997700312482458,0.22321428571428575,0.21588517406755692,0.22252431245425075,0.05219064917757024,0.22227260044642855,0.2162647068971466,0.22154832862769702,0.05208441776516082,0.22265625000000006,0.21564365317599965,0.22029349227927075,0.22635323660714285
115,0.1398837167972857,0.10609654017857145,0.10499258185833071,0.10739307748614452,0.07858799252858997,0.10306222098214285,0.09809198495669874,0.10467426539788771,0.07055486480408477,0.10463169642857145,0.1005416968567781,0.10561539265920733,0.106201171875
116,0.1902071778286605,0.46247209821428564,0.4573715626401683,0.43595106138241135,0.18149773004266198,0.43886021205357145,0.4539902701583687,0.4365087664261563,0.11552908591490393,0.45267159598214285,0.4543698029879585,0.45128795008539857,0.44663783482142855
